x	y	cat1	cat2
0.769	35.4	Fruits and Fruit Juices	11
32.5	39.3	Fruits and Fruit Juices	11
30.8	39.8	Fruits and Fruit Juices	11
31.6	39.7	Fruits and Fruit Juices	11
34.3	40.5	Fruits and Fruit Juices	11
26.1	-17.6	Fruits and Fruit Juices	11
26.1	-17.8	Fruits and Fruit Juices	11
29.9	-0.198	Fruits and Fruit Juices	11
50.0	1.03	Fruits and Fruit Juices	11
-48.5	-5.63	Fruits and Fruit Juices	11
47.0	19.0	Fruits and Fruit Juices	11
58.9	22.4	Fruits and Fruit Juices	11
-37.8	-7.48	Fruits and Fruit Juices	11
51.1	0.0371	Fruits and Fruit Juices	11
46.1	10.9	Fruits and Fruit Juices	11
58.9	9.31	Fruits and Fruit Juices	11
57.0	0.877	Fruits and Fruit Juices	11
56.6	10.4	Fruits and Fruit Juices	11
59.7	11.2	Fruits and Fruit Juices	11
57.3	1.14	Fruits and Fruit Juices	11
52.0	5.33	Fruits and Fruit Juices	11
45.2	29.4	Fruits and Fruit Juices	11
49.1	1.07	Fruits and Fruit Juices	11
61.3	36.4	Fruits and Fruit Juices	11
56.8	33.4	Fruits and Fruit Juices	11
50.3	5.5	Fruits and Fruit Juices	11
35.0	40.6	Fruits and Fruit Juices	11
38.1	40.4	Fruits and Fruit Juices	11
55.0	4.34	Fruits and Fruit Juices	11
55.2	3.04	Fruits and Fruit Juices	11
25.4	3.14	Fruits and Fruit Juices	11
36.9	40.1	Fruits and Fruit Juices	11
55.3	6.89	Fruits and Fruit Juices	11
57.9	13.9	Fruits and Fruit Juices	11
56.4	11.3	Fruits and Fruit Juices	11
56.4	6.05	Fruits and Fruit Juices	11
55.8	1.87	Fruits and Fruit Juices	11
54.7	-1.79	Fruits and Fruit Juices	11
55.6	1.21	Fruits and Fruit Juices	11
53.8	2.19	Fruits and Fruit Juices	11
60.4	12.9	Fruits and Fruit Juices	11
-51.0	-16.9	Fruits and Fruit Juices	11
18.4	0.374	Fruits and Fruit Juices	11
14.2	-1.33	Fruits and Fruit Juices	11
51.4	40.2	Fruits and Fruit Juices	11
44.8	17.6	Fruits and Fruit Juices	11
-16.3	-7.92	Fruits and Fruit Juices	11
52.0	-2.69	Fruits and Fruit Juices	11
-15.8	-8.65	Fruits and Fruit Juices	11
41.1	11.5	Fruits and Fruit Juices	11
53.3	4.12	Fruits and Fruit Juices	11
58.7	11.0	Fruits and Fruit Juices	11
53.9	4.43	Fruits and Fruit Juices	11
54.4	0.17	Fruits and Fruit Juices	11
54.6	-4.11	Fruits and Fruit Juices	11
-5.12	4.67	Fruits and Fruit Juices	11
29.2	11.2	Fruits and Fruit Juices	11
59.2	18.4	Fruits and Fruit Juices	11
57.2	15.2	Fruits and Fruit Juices	11
58.0	15.4	Fruits and Fruit Juices	11
58.2	8.48	Fruits and Fruit Juices	11
57.3	3.94	Fruits and Fruit Juices	11
55.9	-1.05	Fruits and Fruit Juices	11
58.0	18.7	Fruits and Fruit Juices	11
55.5	16.0	Fruits and Fruit Juices	11
55.9	8.54	Fruits and Fruit Juices	11
56.2	4.33	Fruits and Fruit Juices	11
55.0	3.75	Fruits and Fruit Juices	11
54.8	31.6	Fruits and Fruit Juices	11
54.1	2.22	Fruits and Fruit Juices	11
40.6	41.5	Fruits and Fruit Juices	11
37.1	42.0	Fruits and Fruit Juices	11
60.0	37.2	Fruits and Fruit Juices	11
60.9	37.2	Fruits and Fruit Juices	11
60.9	36.1	Fruits and Fruit Juices	11
60.4	36.3	Fruits and Fruit Juices	11
61.2	36.5	Fruits and Fruit Juices	11
61.4	35.1	Fruits and Fruit Juices	11
60.1	35.9	Fruits and Fruit Juices	11
57.6	31.2	Fruits and Fruit Juices	11
60.4	35.4	Fruits and Fruit Juices	11
59.7	34.5	Fruits and Fruit Juices	11
23.2	6.93	Fruits and Fruit Juices	11
59.7	35.2	Fruits and Fruit Juices	11
59.5	36.1	Fruits and Fruit Juices	11
49.5	16.6	Fruits and Fruit Juices	11
57.6	32.0	Fruits and Fruit Juices	11
57.6	5.78	Fruits and Fruit Juices	11
56.1	6.13	Fruits and Fruit Juices	11
60.3	14.3	Fruits and Fruit Juices	11
56.7	2.9	Fruits and Fruit Juices	11
58.2	7.77	Fruits and Fruit Juices	11
36.1	37.1	Fruits and Fruit Juices	11
51.2	40.6	Fruits and Fruit Juices	11
44.5	16.4	Fruits and Fruit Juices	11
52.1	39.7	Fruits and Fruit Juices	11
50.2	0.253	Fruits and Fruit Juices	11
54.4	10.2	Fruits and Fruit Juices	11
55.5	39.4	Fruits and Fruit Juices	11
-15.8	-6.17	Fruits and Fruit Juices	11
53.2	39.3	Fruits and Fruit Juices	11
36.0	21.0	Fruits and Fruit Juices	11
54.3	35.9	Fruits and Fruit Juices	11
62.3	36.9	Fruits and Fruit Juices	11
62.9	35.9	Fruits and Fruit Juices	11
62.8	36.2	Fruits and Fruit Juices	11
26.4	24.6	Fruits and Fruit Juices	11
54.0	30.8	Fruits and Fruit Juices	11
62.1	36.3	Fruits and Fruit Juices	11
63.6	21.0	Fruits and Fruit Juices	11
-50.7	-17.3	Fruits and Fruit Juices	11
55.3	38.9	Fruits and Fruit Juices	11
-16.6	-2.13	Fruits and Fruit Juices	11
46.9	18.2	Fruits and Fruit Juices	11
54.9	39.0	Fruits and Fruit Juices	11
-22.5	-1.07	Fruits and Fruit Juices	11
33.4	41.3	Fruits and Fruit Juices	11
56.2	12.3	Fruits and Fruit Juices	11
43.0	41.9	Fruits and Fruit Juices	11
52.0	6.23	Fruits and Fruit Juices	11
26.1	45.7	Fruits and Fruit Juices	11
62.6	35.4	Fruits and Fruit Juices	11
61.5	35.2	Fruits and Fruit Juices	11
34.1	43.0	Fruits and Fruit Juices	11
44.9	18.0	Fruits and Fruit Juices	11
56.4	16.1	Fruits and Fruit Juices	11
38.4	40.4	Fruits and Fruit Juices	11
28.0	15.3	Fruits and Fruit Juices	11
28.7	17.7	Fruits and Fruit Juices	11
17.4	0.0261	Fruits and Fruit Juices	11
52.6	34.3	Fruits and Fruit Juices	11
52.5	34.2	Fruits and Fruit Juices	11
52.4	34.4	Fruits and Fruit Juices	11
53.0	34.1	Fruits and Fruit Juices	11
51.8	34.3	Fruits and Fruit Juices	11
55.4	36.2	Fruits and Fruit Juices	11
58.7	36.8	Fruits and Fruit Juices	11
58.6	36.4	Fruits and Fruit Juices	11
27.6	22.1	Fruits and Fruit Juices	11
27.6	22.1	Fruits and Fruit Juices	11
-25.3	40.1	Fruits and Fruit Juices	11
23.5	7.18	Fruits and Fruit Juices	11
59.5	36.7	Fruits and Fruit Juices	11
26.3	24.6	Fruits and Fruit Juices	11
59.5	35.8	Fruits and Fruit Juices	11
42.0	39.4	Fruits and Fruit Juices	11
40.5	41.7	Fruits and Fruit Juices	11
39.7	42.6	Fruits and Fruit Juices	11
59.3	35.6	Fruits and Fruit Juices	11
59.5	30.8	Fruits and Fruit Juices	11
48.2	38.4	Fruits and Fruit Juices	11
14.0	-3.56	Fruits and Fruit Juices	11
56.9	8.96	Fruits and Fruit Juices	11
29.8	5.43	Fruits and Fruit Juices	11
40.5	42.3	Fruits and Fruit Juices	11
38.7	41.8	Fruits and Fruit Juices	11
57.1	16.4	Fruits and Fruit Juices	11
57.7	19.2	Fruits and Fruit Juices	11
56.9	15.9	Fruits and Fruit Juices	11
58.0	16.0	Fruits and Fruit Juices	11
57.1	8.76	Fruits and Fruit Juices	11
56.7	4.06	Fruits and Fruit Juices	11
55.6	-1.53	Fruits and Fruit Juices	11
56.7	3.91	Fruits and Fruit Juices	11
-37.2	-2.67	Fruits and Fruit Juices	11
25.1	-4.24	Fruits and Fruit Juices	11
-9.94	1.15	Fruits and Fruit Juices	11
47.4	5.06	Fruits and Fruit Juices	11
28.0	0.396	Fruits and Fruit Juices	11
54.8	40.0	Fruits and Fruit Juices	11
57.1	8.94	Fruits and Fruit Juices	11
58.9	9.4	Fruits and Fruit Juices	11
65.7	17.8	Fruits and Fruit Juices	11
60.3	11.1	Fruits and Fruit Juices	11
62.4	12.8	Fruits and Fruit Juices	11
60.2	8.45	Fruits and Fruit Juices	11
58.4	2.8	Fruits and Fruit Juices	11
55.9	-1.78	Fruits and Fruit Juices	11
1.61	-4.71	Fruits and Fruit Juices	11
21.6	0.498	Fruits and Fruit Juices	11
22.5	-0.677	Fruits and Fruit Juices	11
60.6	7.5	Fruits and Fruit Juices	11
32.5	40.7	Fruits and Fruit Juices	11
-17.7	-11.3	Fruits and Fruit Juices	11
23.6	5.25	Fruits and Fruit Juices	11
56.5	36.3	Fruits and Fruit Juices	11
58.5	22.5	Fruits and Fruit Juices	11
58.1	9.84	Fruits and Fruit Juices	11
58.1	10.5	Fruits and Fruit Juices	11
56.7	2.2	Fruits and Fruit Juices	11
53.9	1.33	Fruits and Fruit Juices	11
56.6	1.25	Fruits and Fruit Juices	11
57.5	11.1	Fruits and Fruit Juices	11
16.1	-4.76	Fruits and Fruit Juices	11
57.8	10.9	Fruits and Fruit Juices	11
35.4	42.6	Fruits and Fruit Juices	11
27.2	3.93	Fruits and Fruit Juices	11
27.2	3.89	Fruits and Fruit Juices	11
57.0	15.7	Fruits and Fruit Juices	11
37.3	40.5	Fruits and Fruit Juices	11
35.7	40.3	Fruits and Fruit Juices	11
57.1	6.21	Fruits and Fruit Juices	11
55.9	1.41	Fruits and Fruit Juices	11
55.0	-1.63	Fruits and Fruit Juices	11
41.0	2.55	Fruits and Fruit Juices	11
43.5	22.8	Fruits and Fruit Juices	11
27.2	2.83	Fruits and Fruit Juices	11
-37.2	-3.03	Fruits and Fruit Juices	11
27.0	1.72	Fruits and Fruit Juices	11
1.43	-3.32	Fruits and Fruit Juices	11
51.0	-1.74	Fruits and Fruit Juices	11
24.3	-0.145	Fruits and Fruit Juices	11
54.0	5.86	Fruits and Fruit Juices	11
56.0	37.7	Fruits and Fruit Juices	11
54.8	10.3	Fruits and Fruit Juices	11
-16.5	-8.33	Fruits and Fruit Juices	11
-16.5	-8.41	Fruits and Fruit Juices	11
-17.7	-11.0	Fruits and Fruit Juices	11
53.8	1.46	Fruits and Fruit Juices	11
46.7	18.3	Fruits and Fruit Juices	11
55.9	0.799	Fruits and Fruit Juices	11
50.9	0.427	Fruits and Fruit Juices	11
30.9	20.4	Fruits and Fruit Juices	11
25.7	20.9	Fruits and Fruit Juices	11
24.9	17.2	Fruits and Fruit Juices	11
25.2	21.2	Fruits and Fruit Juices	11
54.4	28.0	Fruits and Fruit Juices	11
53.3	1.5	Fruits and Fruit Juices	11
21.9	0.76	Fruits and Fruit Juices	11
50.1	5.75	Fruits and Fruit Juices	11
53.9	36.3	Fruits and Fruit Juices	11
51.3	1.08	Fruits and Fruit Juices	11
59.4	36.9	Fruits and Fruit Juices	11
51.7	2.48	Fruits and Fruit Juices	11
51.4	1.32	Fruits and Fruit Juices	11
48.8	1.45	Fruits and Fruit Juices	11
-14.5	-7.51	Fruits and Fruit Juices	11
53.4	1.33	Fruits and Fruit Juices	11
57.5	19.1	Fruits and Fruit Juices	11
16.4	-1.78	Fruits and Fruit Juices	11
56.0	34.7	Fruits and Fruit Juices	11
61.2	13.6	Fruits and Fruit Juices	11
56.9	4.62	Fruits and Fruit Juices	11
56.8	0.755	Fruits and Fruit Juices	11
53.2	-1.99	Fruits and Fruit Juices	11
58.0	9.91	Fruits and Fruit Juices	11
28.2	45.3	Fruits and Fruit Juices	11
60.4	14.1	Fruits and Fruit Juices	11
55.5	1.99	Fruits and Fruit Juices	11
55.7	4.43	Fruits and Fruit Juices	11
58.2	2.93	Fruits and Fruit Juices	11
55.6	1.88	Fruits and Fruit Juices	11
36.6	42.4	Fruits and Fruit Juices	11
58.5	34.8	Fruits and Fruit Juices	11
60.9	33.0	Fruits and Fruit Juices	11
60.2	-0.14	Fruits and Fruit Juices	11
34.7	40.9	Fruits and Fruit Juices	11
59.8	37.7	Fruits and Fruit Juices	11
60.2	30.7	Fruits and Fruit Juices	11
58.2	32.0	Fruits and Fruit Juices	11
56.8	36.0	Fruits and Fruit Juices	11
23.1	6.66	Fruits and Fruit Juices	11
60.6	33.4	Fruits and Fruit Juices	11
58.4	7.18	Fruits and Fruit Juices	11
58.0	7.37	Fruits and Fruit Juices	11
57.6	6.62	Fruits and Fruit Juices	11
57.7	6.73	Fruits and Fruit Juices	11
54.3	-5.33	Fruits and Fruit Juices	11
-15.7	-8.44	Fruits and Fruit Juices	11
22.6	-2.33	Fruits and Fruit Juices	11
-9.93	1.14	Fruits and Fruit Juices	11
-51.8	-17.0	Fruits and Fruit Juices	11
44.0	16.4	Fruits and Fruit Juices	11
27.8	1.45	Fruits and Fruit Juices	11
61.0	31.9	Fruits and Fruit Juices	11
55.9	36.7	Fruits and Fruit Juices	11
57.4	8.56	Fruits and Fruit Juices	11
58.2	8.86	Fruits and Fruit Juices	11
53.6	35.0	Fruits and Fruit Juices	11
61.0	7.31	Fruits and Fruit Juices	11
60.9	5.12	Fruits and Fruit Juices	11
40.1	42.6	Fruits and Fruit Juices	11
61.3	7.75	Fruits and Fruit Juices	11
56.1	7.83	Fruits and Fruit Juices	11
60.6	10.7	Fruits and Fruit Juices	11
59.6	7.37	Fruits and Fruit Juices	11
57.3	11.4	Fruits and Fruit Juices	11
58.9	33.3	Fruits and Fruit Juices	11
35.4	20.2	Fruits and Fruit Juices	11
53.7	39.5	Fruits and Fruit Juices	11
-19.2	-10.9	Fruits and Fruit Juices	11
8.0	-7.08	Fruits and Fruit Juices	11
54.1	-5.02	Fruits and Fruit Juices	11
53.9	39.8	Fruits and Fruit Juices	11
57.5	19.3	Fruits and Fruit Juices	11
52.0	18.6	Fruits and Fruit Juices	11
57.9	35.7	Fruits and Fruit Juices	11
59.1	8.21	Fruits and Fruit Juices	11
59.5	8.67	Fruits and Fruit Juices	11
59.0	8.46	Fruits and Fruit Juices	11
59.5	8.75	Fruits and Fruit Juices	11
58.4	7.27	Fruits and Fruit Juices	11
16.7	33.3	Fruits and Fruit Juices	11
61.8	6.56	Fruits and Fruit Juices	11
61.3	7.71	Fruits and Fruit Juices	11
57.6	33.9	Fruits and Fruit Juices	11
60.7	3.92	Fruits and Fruit Juices	11
36.3	19.5	Fruits and Fruit Juices	11
63.2	8.97	Fruits and Fruit Juices	11
54.0	39.3	Fruits and Fruit Juices	11
58.6	31.3	Fruits and Fruit Juices	11
59.0	31.9	Fruits and Fruit Juices	11
35.2	19.9	Fruits and Fruit Juices	11
46.7	18.3	Fruits and Fruit Juices	11
-70.4	2.58	Pork Products	16
-29.8	-21.3	Pork Products	16
17.0	-56.3	Pork Products	16
-6.8	-39.8	Pork Products	16
-90.6	7.74	Pork Products	16
-68.0	2.35	Pork Products	16
-72.5	1.15	Pork Products	16
-72.1	1.61	Pork Products	16
-16.2	-39.8	Pork Products	16
-24.2	-46.9	Pork Products	16
15.6	-59.1	Pork Products	16
-7.44	-66.6	Pork Products	16
1.48	-48.7	Pork Products	16
-9.32	-62.2	Pork Products	16
18.4	-61.8	Pork Products	16
-0.988	-66.3	Pork Products	16
-0.753	-42.4	Pork Products	16
-16.2	-50.1	Pork Products	16
20.2	-59.7	Pork Products	16
-2.27	-63.5	Pork Products	16
-1.48	-43.2	Pork Products	16
-10.9	-33.4	Pork Products	16
-18.1	-47.7	Pork Products	16
-19.0	-46.4	Pork Products	16
15.6	-53.8	Pork Products	16
-4.53	-36.1	Pork Products	16
-10.8	-57.2	Pork Products	16
-10.4	-57.5	Pork Products	16
-0.827	-44.9	Pork Products	16
-21.9	-42.0	Pork Products	16
-20.9	-49.7	Pork Products	16
-19.9	-38.1	Pork Products	16
16.4	-54.8	Pork Products	16
-14.7	-55.6	Pork Products	16
-13.7	-58.8	Pork Products	16
-7.75	-42.5	Pork Products	16
4.9	-48.7	Pork Products	16
-21.9	-43.0	Pork Products	16
-7.97	-51.2	Pork Products	16
-15.0	-46.6	Pork Products	16
17.6	-56.3	Pork Products	16
-14.2	-56.8	Pork Products	16
-3.6	-54.6	Pork Products	16
-5.51	-52.4	Pork Products	16
-0.19	-44.9	Pork Products	16
-22.0	-41.8	Pork Products	16
-14.2	-46.5	Pork Products	16
-18.5	-45.6	Pork Products	16
16.6	-54.9	Pork Products	16
-14.4	-56.2	Pork Products	16
-4.61	-52.5	Pork Products	16
-9.76	-56.3	Pork Products	16
5.06	-49.2	Pork Products	16
-8.47	-67.0	Pork Products	16
-14.2	-59.8	Pork Products	16
-15.8	-47.6	Pork Products	16
17.8	-57.1	Pork Products	16
-4.86	-68.8	Pork Products	16
-4.62	-71.6	Pork Products	16
-9.19	-55.1	Pork Products	16
18.1	-64.7	Pork Products	16
2.93	-65.2	Pork Products	16
5.08	-55.3	Pork Products	16
-7.36	-52.2	Pork Products	16
-7.97	-55.3	Pork Products	16
-6.17	-53.5	Pork Products	16
16.8	-61.9	Pork Products	16
-0.131	-57.7	Pork Products	16
-0.47	-58.4	Pork Products	16
-0.224	-56.7	Pork Products	16
-9.7	-33.4	Pork Products	16
-24.7	-35.2	Pork Products	16
13.5	-49.0	Pork Products	16
-15.4	-46.5	Pork Products	16
-0.437	-42.2	Pork Products	16
-16.4	-49.5	Pork Products	16
-27.9	-32.2	Pork Products	16
19.9	-59.0	Pork Products	16
-6.6	-62.1	Pork Products	16
-15.4	-50.5	Pork Products	16
2.12	-41.3	Pork Products	16
-21.7	-37.8	Pork Products	16
-21.3	-40.3	Pork Products	16
-21.4	-36.0	Pork Products	16
16.5	-51.2	Pork Products	16
-15.5	-46.7	Pork Products	16
-15.2	-46.9	Pork Products	16
-16.8	-48.1	Pork Products	16
-16.9	-22.9	Pork Products	16
-33.6	-24.2	Pork Products	16
-8.75	-54.5	Pork Products	16
14.9	-58.9	Pork Products	16
16.2	-70.0	Pork Products	16
13.9	-53.5	Pork Products	16
20.0	-6.16	Pork Products	16
10.6	-6.47	Pork Products	16
9.95	-4.73	Pork Products	16
14.7	1.49	Pork Products	16
4.44	-20.1	Pork Products	16
24.1	-44.1	Pork Products	16
14.3	-42.1	Pork Products	16
-73.0	1.46	Pork Products	16
8.62	-74.7	Pork Products	16
8.62	-75.6	Pork Products	16
-91.6	7.72	Pork Products	16
5.02	66.1	Pork Products	16
4.83	65.5	Pork Products	16
26.2	-50.2	Pork Products	16
26.0	-49.1	Pork Products	16
-16.9	23.2	Pork Products	16
-8.61	-55.9	Pork Products	16
-7.07	-67.7	Pork Products	16
18.3	-69.7	Pork Products	16
0.445	-69.6	Pork Products	16
11.9	-33.2	Pork Products	16
-14.5	-55.9	Pork Products	16
-8.2	-34.7	Pork Products	16
-16.4	-28.0	Pork Products	16
-31.4	-19.8	Pork Products	16
-30.2	-19.8	Pork Products	16
-51.4	14.4	Pork Products	16
18.4	-63.6	Pork Products	16
-3.54	-68.3	Pork Products	16
27.1	-7.78	Pork Products	16
14.5	-48.1	Pork Products	16
-2.45	-66.7	Pork Products	16
22.7	-58.6	Pork Products	16
15.4	-51.5	Pork Products	16
-15.3	-50.5	Pork Products	16
-5.95	-70.0	Pork Products	16
-5.81	-46.9	Pork Products	16
-23.5	-21.4	Pork Products	16
17.1	-69.3	Pork Products	16
-15.9	-38.5	Pork Products	16
7.69	-58.2	Pork Products	16
4.73	-55.5	Pork Products	16
3.32	-36.6	Pork Products	16
0.915	-59.2	Pork Products	16
-3.11	-43.6	Pork Products	16
-75.4	1.7	Pork Products	16
-71.1	1.24	Pork Products	16
-70.7	2.42	Pork Products	16
-24.4	-36.2	Pork Products	16
-0.68	-59.4	Pork Products	16
-19.9	-35.5	Pork Products	16
-19.1	-24.1	Pork Products	16
-7.92	-21.1	Pork Products	16
-46.0	-13.1	Pork Products	16
-46.2	-12.8	Pork Products	16
-13.7	-59.3	Pork Products	16
-14.2	-56.3	Pork Products	16
-22.0	-42.4	Pork Products	16
-21.1	-49.4	Pork Products	16
-21.9	-42.3	Pork Products	16
-2.59	-68.9	Pork Products	16
4.32	-57.4	Pork Products	16
-0.421	-62.7	Pork Products	16
14.2	-50.6	Pork Products	16
3.9	-52.8	Pork Products	16
-6.27	-66.6	Pork Products	16
-8.28	-40.8	Pork Products	16
-16.1	-46.6	Pork Products	16
-15.4	-47.5	Pork Products	16
-5.35	-29.5	Pork Products	16
-22.8	-26.2	Pork Products	16
-6.62	-39.7	Pork Products	16
-12.2	-31.5	Pork Products	16
-20.9	-44.7	Pork Products	16
-23.7	-38.4	Pork Products	16
-18.2	-42.3	Pork Products	16
13.2	-54.7	Pork Products	16
-4.53	-34.7	Pork Products	16
-12.7	-56.6	Pork Products	16
-14.7	-50.0	Pork Products	16
-11.1	-48.5	Pork Products	16
0.157	-43.3	Pork Products	16
-21.8	-37.5	Pork Products	16
-31.0	-25.2	Pork Products	16
16.2	-52.7	Pork Products	16
-20.7	-41.5	Pork Products	16
-16.2	-48.3	Pork Products	16
14.9	-65.4	Pork Products	16
-2.55	-68.7	Pork Products	16
-2.52	-68.8	Pork Products	16
-4.47	-69.1	Pork Products	16
15.3	-66.2	Pork Products	16
-2.0	-69.0	Pork Products	16
-1.94	-69.2	Pork Products	16
-3.25	-69.8	Pork Products	16
17.5	-63.8	Pork Products	16
-15.1	-28.6	Pork Products	16
-25.4	-35.9	Pork Products	16
-6.16	-67.5	Pork Products	16
2.67	-65.0	Pork Products	16
-4.48	-68.5	Pork Products	16
4.32	-52.1	Pork Products	16
17.0	-59.0	Pork Products	16
3.78	-47.6	Pork Products	16
-16.0	-46.8	Pork Products	16
15.5	-53.4	Pork Products	16
-10.2	-54.3	Pork Products	16
1.49	-69.5	Pork Products	16
-19.9	-43.4	Pork Products	16
16.2	-69.7	Pork Products	16
-7.31	-34.2	Pork Products	16
17.3	6.16	Pork Products	16
17.2	5.71	Pork Products	16
17.3	6.05	Pork Products	16
17.2	5.69	Pork Products	16
14.5	1.83	Pork Products	16
15.4	3.7	Pork Products	16
17.1	5.45	Pork Products	16
-2.4	-70.5	Pork Products	16
-4.13	-69.7	Pork Products	16
-49.7	31.1	Pork Products	16
-52.8	21.0	Pork Products	16
-52.8	21.0	Pork Products	16
11.8	-33.0	Pork Products	16
-96.1	7.3	Pork Products	16
16.6	-64.9	Pork Products	16
21.8	-63.7	Pork Products	16
19.5	-57.5	Pork Products	16
14.1	-68.0	Pork Products	16
14.7	-68.0	Pork Products	16
16.7	-64.2	Pork Products	16
20.9	-60.7	Pork Products	16
21.0	-61.2	Pork Products	16
12.5	-69.4	Pork Products	16
5.67	-66.0	Pork Products	16
-0.294	-69.8	Pork Products	16
12.9	-72.7	Pork Products	16
15.1	-58.3	Pork Products	16
13.9	-70.7	Pork Products	16
14.7	-69.4	Pork Products	16
15.3	-68.8	Pork Products	16
15.6	-54.5	Pork Products	16
13.5	-73.2	Pork Products	16
13.8	-73.0	Pork Products	16
14.0	-72.3	Pork Products	16
22.2	-63.5	Pork Products	16
21.9	-63.7	Pork Products	16
21.8	-61.7	Pork Products	16
23.2	-60.6	Pork Products	16
22.4	-56.9	Pork Products	16
15.1	-66.7	Pork Products	16
15.0	-66.1	Pork Products	16
15.0	-67.2	Pork Products	16
14.3	-70.9	Pork Products	16
-67.2	3.46	Pork Products	16
-67.6	2.96	Pork Products	16
21.0	-6.39	Pork Products	16
0.109	-69.2	Pork Products	16
13.9	-72.2	Pork Products	16
13.8	-69.8	Pork Products	16
1.97	-61.2	Pork Products	16
-7.12	-57.0	Pork Products	16
-8.53	-55.3	Pork Products	16
21.0	-61.1	Pork Products	16
12.0	-51.3	Pork Products	16
-11.7	-33.7	Pork Products	16
2.61	-46.7	Pork Products	16
14.8	-68.5	Pork Products	16
4.58	-51.7	Pork Products	16
4.62	-51.2	Pork Products	16
4.28	-51.3	Pork Products	16
3.29	-58.7	Pork Products	16
-2.39	-42.9	Pork Products	16
0.227	-62.5	Pork Products	16
13.8	-70.3	Pork Products	16
14.3	-69.1	Pork Products	16
2.12	-46.6	Pork Products	16
-11.3	-35.0	Pork Products	16
2.13	-62.4	Pork Products	16
16.7	-64.2	Pork Products	16
20.9	-60.7	Pork Products	16
-4.02	-63.6	Pork Products	16
-6.96	-57.6	Pork Products	16
-3.56	-67.7	Pork Products	16
13.4	-73.1	Pork Products	16
12.3	-72.7	Pork Products	16
13.7	-73.0	Pork Products	16
-2.15	-63.8	Pork Products	16
13.6	-68.9	Pork Products	16
14.1	-68.5	Pork Products	16
13.2	-68.5	Pork Products	16
14.3	-67.9	Pork Products	16
-6.69	-62.3	Pork Products	16
-1.6	-62.4	Pork Products	16
-2.67	-67.2	Pork Products	16
13.9	-68.1	Pork Products	16
-1.54	-62.7	Pork Products	16
-29.1	-22.2	Pork Products	16
-67.8	2.68	Pork Products	16
13.2	-73.1	Pork Products	16
14.5	-71.5	Pork Products	16
-16.1	-48.2	Pork Products	16
19.6	-59.3	Pork Products	16
-2.84	-70.3	Pork Products	16
15.2	-68.1	Pork Products	16
-0.603	-59.3	Pork Products	16
-5.13	-68.8	Pork Products	16
14.3	-71.1	Pork Products	16
13.1	-73.1	Pork Products	16
4.89	-49.9	Pork Products	16
-20.9	-42.5	Pork Products	16
-1.75	-62.7	Pork Products	16
5.07	-54.5	Pork Products	16
20.2	-55.3	Pork Products	16
17.7	-60.1	Pork Products	16
1.58	-59.7	Pork Products	16
2.06	-63.3	Pork Products	16
17.7	-60.0	Pork Products	16
2.13	-59.6	Pork Products	16
19.2	-62.4	Pork Products	16
-4.69	-31.7	Pork Products	16
23.8	-47.9	Pork Products	16
-31.5	-22.5	Pork Products	16
-25.2	-36.4	Pork Products	16
-5.35	-63.7	Pork Products	16
-30.7	-22.7	Pork Products	16
-25.5	-35.8	Pork Products	16
-5.26	-63.7	Pork Products	16
7.71	-35.9	Pork Products	16
-14.0	-30.2	Pork Products	16
15.9	-65.1	Pork Products	16
-2.87	-67.7	Pork Products	16
-2.47	-68.3	Pork Products	16
-7.62	-66.8	Pork Products	16
-14.2	-59.9	Pork Products	16
-7.53	-67.3	Pork Products	16
-7.25	-65.0	Pork Products	16
2.7	-58.8	Pork Products	16
-7.09	-64.6	Pork Products	16
-23.7	-48.2	Pork Products	16
-22.0	-48.4	Pork Products	16
-24.3	-47.0	Pork Products	16
-31.9	-21.3	Pork Products	16
-1.19	-71.1	Pork Products	16
43.7	24.4	Vegetables and Vegetable Products	24
16.3	36.7	Vegetables and Vegetable Products	24
16.2	36.5	Vegetables and Vegetable Products	24
26.9	-37.5	Vegetables and Vegetable Products	24
27.0	-52.9	Vegetables and Vegetable Products	24
34.9	3.56	Vegetables and Vegetable Products	24
35.4	3.62	Vegetables and Vegetable Products	24
43.6	30.6	Vegetables and Vegetable Products	24
43.7	30.4	Vegetables and Vegetable Products	24
41.8	34.0	Vegetables and Vegetable Products	24
42.8	31.4	Vegetables and Vegetable Products	24
45.6	30.8	Vegetables and Vegetable Products	24
43.5	32.2	Vegetables and Vegetable Products	24
42.4	31.3	Vegetables and Vegetable Products	24
43.1	31.6	Vegetables and Vegetable Products	24
39.6	32.1	Vegetables and Vegetable Products	24
24.7	40.9	Vegetables and Vegetable Products	24
47.4	34.7	Vegetables and Vegetable Products	24
48.5	31.7	Vegetables and Vegetable Products	24
47.7	14.1	Vegetables and Vegetable Products	24
65.1	23.5	Vegetables and Vegetable Products	24
63.4	22.9	Vegetables and Vegetable Products	24
47.9	31.7	Vegetables and Vegetable Products	24
47.9	31.7	Vegetables and Vegetable Products	24
33.5	-12.6	Vegetables and Vegetable Products	24
33.1	-12.3	Vegetables and Vegetable Products	24
38.8	-0.894	Vegetables and Vegetable Products	24
33.9	-2.13	Vegetables and Vegetable Products	24
33.9	-6.74	Vegetables and Vegetable Products	24
31.3	-11.0	Vegetables and Vegetable Products	24
33.6	-10.8	Vegetables and Vegetable Products	24
46.2	30.3	Vegetables and Vegetable Products	24
